,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
147,"(0, 29)","('on',)","(38,)","(8900,)","('on',)","(85,)","(8900,)","(0, 29)","[('setLevel>1', 85)]",1,0.005208253860473633,86,89
148,"(26, 0)","('off',)","(91,)","(3200,)","('on',)","(91,)","(4200,)","(5, 0)","[('on', None), ('setColorTemperature>1', 4200), ('setHue>1', 5)]",3,0.0024650096893310547,21,30
149,"(56, 0)","('off',)","(56,)","(5600,)","('on',)","(97,)","(4300,)","(0, 66)","[('on', None), ('setColorTemperature>1', 4300), ('setSaturation>1', 66), ('setLevel>1', 97)]",4,0.02651238441467285,167,290
150,"(76, 0)","('off',)","(0,)","(8400,)","('on',)","(86,)","(8400,)","(64, 0)","[('on', None), ('setHue>1', 64), ('setLevel>1', 86)]",3,0.012923479080200195,87,155
151,"(0, 63)","('on',)","(70,)","(3700,)","('on',)","(100,)","(3700,)","(7, 0)","[('setHue>1', 7), ('setLevel>1', 100)]",2,0.007093906402587891,101,111
152,"(79, 0)","('on',)","(79,)","(5900,)","('on',)","(16,)","(4500,)","(79, 0)","[('setColorTemperature>1', 4500), ('setLevel>1', 16)]",2,0.0025987625122070312,25,43
153,"(39, 0)","('off',)","(81,)","(8200,)","('on',)","(67,)","(4800,)","(0, 75)","[('on', None), ('setColorTemperature>1', 4800), ('setSaturation>1', 75), ('setLevel>1', 67)]",4,0.0261232852935791,176,274
154,"(0, 35)","('off',)","(15,)","(8400,)","('on',)","(15,)","(5200,)","(0, 80)","[('on', None), ('setColorTemperature>1', 5200), ('setSaturation>1', 80)]",3,0.02298259735107422,181,216
155,"(0, 87)","('off',)","(9,)","(3900,)","('on',)","(60,)","(3500,)","(0, 100)","[('on', None), ('setColorTemperature>1', 3500), ('setSaturation>1', 100), ('setLevel>1', 60)]",4,0.027727842330932617,201,279
156,"(74, 0)","('off',)","(79,)","(4900,)","('on',)","(5,)","(4900,)","(77, 0)","[('on', None), ('setHue>1', 77), ('setLevel>1', 5)]",3,0.009681224822998047,78,87
157,"(0, 48)","('off',)","(99,)","(6000,)","('on',)","(99,)","(6000,)","(28, 0)","[('on', None), ('setHue>1', 28)]",2,0.003741025924682617,30,33
158,"(44, 0)","('on',)","(51,)","(8300,)","('on',)","(51,)","(7200,)","(6, 0)","[('setColorTemperature>1', 7200), ('setHue>1', 6)]",2,0.004011631011962891,52,60
159,"(59, 0)","('off',)","(72,)","(3100,)","('on',)","(72,)","(3100,)","(0, 53)","[('on', None), ('setSaturation>1', 53)]",2,0.017766714096069336,154,159
160,"(88, 0)","('on',)","(73,)","(5500,)","('on',)","(73,)","(8900,)","(87, 0)","[('setColorTemperature>1', 8900), ('setHue>1', 87)]",2,0.014062166213989258,89,158
161,"(0, 93)","('on',)","(79,)","(3600,)","('on',)","(68,)","(4700,)","(0, 10)","[('setColorTemperature>1', 4700), ('setSaturation>1', 10), ('setLevel>1', 68)]",3,0.01840496063232422,112,208
162,"(0, 53)","('on',)","(3,)","(2700,)","('on',)","(66,)","(2700,)","(0, 74)","[('setSaturation>1', 74), ('setLevel>1', 66)]",2,0.023900747299194336,175,245
163,"(0, 92)","('on',)","(87,)","(7200,)","('on',)","(27,)","(7200,)","(0, 34)","[('setSaturation>1', 34), ('setLevel>1', 27)]",2,0.017093896865844727,136,166
164,"(0, 65)","('off',)","(83,)","(4000,)","('on',)","(83,)","(5900,)","(32, 0)","[('on', None), ('setColorTemperature>1', 5900), ('setHue>1', 32)]",3,0.006506204605102539,38,74
165,"(0, 25)","('off',)","(82,)","(2900,)","('on',)","(82,)","(6100,)","(0, 13)","[('on', None), ('setColorTemperature>1', 6100), ('setSaturation>1', 13)]",3,0.015687942504882812,115,158
166,"(29, 0)","('on',)","(27,)","(3500,)","('on',)","(92,)","(3600,)","(32, 0)","[('setColorTemperature>1', 3600), ('setHue>1', 32), ('setLevel>1', 92)]",3,0.010369539260864258,93,142
167,"(0, 43)","('on',)","(88,)","(7600,)","('on',)","(92,)","(7600,)","(0, 27)","[('setSaturation>1', 27), ('setLevel>1', 92)]",2,0.020116567611694336,129,224
168,"(0, 0)","('on',)","(97,)","(6800,)","('on',)","(97,)","(7800,)","(93, 0)","[('setColorTemperature>1', 7800), ('setHue>1', 93)]",2,0.014087200164794922,94,153
169,"(0, 95)","('off',)","(30,)","(4300,)","('on',)","(30,)","(8000,)","(59, 0)","[('on', None), ('setColorTemperature>1', 8000), ('setHue>1', 59)]",3,0.010667800903320312,61,122
170,"(4, 0)","('on',)","(28,)","(8000,)","('on',)","(87,)","(8000,)","(0, 50)","[('setSaturation>1', 50), ('setLevel>1', 87)]",2,0.0224153995513916,151,242
171,"(0, 13)","('off',)","(65,)","(4700,)","('on',)","(81,)","(2900,)","(32, 0)","[('on', None), ('setColorTemperature>1', 2900), ('setHue>1', 32), ('setLevel>1', 81)]",4,0.009496212005615234,82,125
172,"(29, 0)","('on',)","(20,)","(3200,)","('on',)","(20,)","(3200,)","(36, 0)","[('setHue>1', 36)]",1,0.004357576370239258,37,40
173,"(40, 0)","('on',)","(42,)","(4200,)","('on',)","(51,)","(4200,)","(0, 98)","[('setSaturation>1', 98), ('setLevel>1', 51)]",2,0.025712013244628906,199,254
174,"(98, 0)","('off',)","(69,)","(5500,)","('on',)","(87,)","(5500,)","(67, 0)","[('on', None), ('setHue>1', 67), ('setLevel>1', 87)]",3,0.013354063034057617,88,159
175,"(0, 52)","('off',)","(61,)","(8100,)","('on',)","(43,)","(8100,)","(100, 0)","[('on', None), ('setHue>1', 100), ('setLevel>1', 43)]",3,0.014470338821411133,102,148
176,"(0, 17)","('off',)","(7,)","(7000,)","('on',)","(7,)","(7000,)","(74, 0)","[('on', None), ('setHue>1', 74)]",2,0.008931159973144531,76,79
177,"(0, 62)","('on',)","(2,)","(3400,)","('on',)","(80,)","(3400,)","(29, 0)","[('setHue>1', 29), ('setLevel>1', 80)]",2,0.00831913948059082,81,113
178,"(76, 0)","('off',)","(78,)","(7600,)","('on',)","(26,)","(4900,)","(0, 30)","[('on', None), ('setColorTemperature>1', 4900), ('setSaturation>1', 30), ('setLevel>1', 26)]",4,0.018566131591796875,131,189
179,"(65, 0)","('off',)","(68,)","(8000,)","('on',)","(54,)","(7000,)","(65, 0)","[('on', None), ('setColorTemperature>1', 7000), ('setLevel>1', 54)]",3,0.006539344787597656,56,107
180,"(16, 0)","('off',)","(54,)","(3100,)","('on',)","(99,)","(2300,)","(15, 0)","[('on', None), ('setColorTemperature>1', 2300), ('setHue>1', 15), ('setLevel>1', 99)]",4,0.008394479751586914,100,120
181,"(37, 0)","('off',)","(62,)","(3300,)","('on',)","(96,)","(3300,)","(0, 1)","[('on', None), ('setSaturation>1', 1), ('setLevel>1', 96)]",3,0.017730236053466797,102,203
182,"(24, 0)","('off',)","(50,)","(7600,)","('on',)","(61,)","(8600,)","(32, 0)","[('on', None), ('setColorTemperature>1', 8600), ('setHue>1', 32), ('setLevel>1', 61)]",4,0.011697053909301758,65,162
183,"(69, 0)","('off',)","(22,)","(4500,)","('on',)","(2,)","(4500,)","(0, 2)","[('on', None), ('setSaturation>1', 2), ('setLevel>1', 2)]",3,0.012401819229125977,103,110
184,"(75, 0)","('on',)","(79,)","(2600,)","('on',)","(64,)","(2600,)","(0, 17)","[('setSaturation>1', 17), ('setLevel>1', 64)]",2,0.017359495162963867,118,186
185,"(0, 28)","('on',)","(93,)","(8300,)","('on',)","(92,)","(8300,)","(81, 0)","[('setHue>1', 81), ('setLevel>1', 92)]",2,0.014898300170898438,94,177
186,"(87, 0)","('off',)","(2,)","(8800,)","('on',)","(2,)","(8800,)","(0, 89)","[('on', None), ('setSaturation>1', 89)]",2,0.021908283233642578,190,195
187,"(73, 0)","('off',)","(60,)","(3800,)","('on',)","(92,)","(3800,)","(47, 0)","[('on', None), ('setHue>1', 47), ('setLevel>1', 92)]",3,0.011338949203491211,93,144
188,"(21, 0)","('on',)","(15,)","(6500,)","('on',)","(92,)","(3200,)","(21, 0)","[('setColorTemperature>1', 3200), ('setLevel>1', 92)]",2,0.0062520503997802734,93,106
189,"(20, 0)","('on',)","(69,)","(7800,)","('on',)","(1,)","(7800,)","(0, 89)","[('setSaturation>1', 89), ('setLevel>1', 1)]",2,0.021956443786621094,190,195
190,"(0, 86)","('on',)","(57,)","(8600,)","('on',)","(57,)","(8600,)","(0, 12)","[('setSaturation>1', 12)]",1,0.012939453125,114,117
191,"(19, 0)","('on',)","(69,)","(5900,)","('on',)","(63,)","(5900,)","(82, 0)","[('setHue>1', 82), ('setLevel>1', 63)]",2,0.013320446014404297,83,149
192,"(0, 16)","('on',)","(78,)","(5600,)","('on',)","(46,)","(6300,)","(0, 16)","[('setColorTemperature>1', 6300), ('setLevel>1', 46)]",2,0.005352973937988281,48,91
193,"(0, 79)","('off',)","(28,)","(6600,)","('on',)","(22,)","(6600,)","(59, 0)","[('on', None), ('setHue>1', 59), ('setLevel>1', 22)]",3,0.00861668586730957,61,86
194,"(96, 0)","('on',)","(41,)","(6000,)","('on',)","(12,)","(6000,)","(17, 0)","[('setHue>1', 17), ('setLevel>1', 12)]",2,0.0030527114868164062,19,33
195,"(0, 30)","('off',)","(14,)","(7200,)","('on',)","(86,)","(7200,)","(9, 0)","[('on', None), ('setHue>1', 9), ('setLevel>1', 86)]",3,0.006756305694580078,87,100
196,"(67, 0)","('on',)","(37,)","(7800,)","('on',)","(43,)","(5800,)","(9, 0)","[('setColorTemperature>1', 5800), ('setHue>1', 9), ('setLevel>1', 43)]",3,0.006153583526611328,44,92
197,"(0, 39)","('on',)","(97,)","(8100,)","('on',)","(88,)","(8100,)","(0, 81)","[('setSaturation>1', 81), ('setLevel>1', 88)]",2,0.025881290435791016,182,274
198,"(0, 28)","('on',)","(23,)","(6800,)","('on',)","(23,)","(2300,)","(94, 0)","[('setColorTemperature>1', 2300), ('setHue>1', 94)]",2,0.010970115661621094,96,99
199,"(60, 0)","('off',)","(83,)","(4300,)","('on',)","(97,)","(4300,)","(69, 0)","[('on', None), ('setHue>1', 69), ('setLevel>1', 97)]",3,0.01414036750793457,98,171
200,"(29, 0)","('on',)","(73,)","(6000,)","('on',)","(73,)","(6000,)","(4, 0)","[('setHue>1', 4)]",1,0.0007708072662353516,6,8
201,"(44, 0)","('on',)","(46,)","(3100,)","('on',)","(46,)","(7300,)","(0, 64)","[('setColorTemperature>1', 7300), ('setSaturation>1', 64)]",2,0.021868228912353516,165,220
202,"(0, 55)","('off',)","(35,)","(2700,)","('on',)","(35,)","(2700,)","(99, 0)","[('on', None), ('setHue>1', 99)]",2,0.011776924133300781,101,104
203,"(4, 0)","('on',)","(79,)","(7200,)","('on',)","(56,)","(7200,)","(0, 49)","[('setSaturation>1', 49), ('setLevel>1', 56)]",2,0.02056097984313965,150,210
204,"(14, 0)","('off',)","(81,)","(4000,)","('on',)","(29,)","(4000,)","(67, 0)","[('on', None), ('setHue>1', 67), ('setLevel>1', 29)]",3,0.009943485260009766,68,101
205,"(79, 0)","('off',)","(18,)","(8100,)","('on',)","(50,)","(8100,)","(0, 88)","[('on', None), ('setSaturation>1', 88), ('setLevel>1', 50)]",3,0.02483963966369629,189,244
206,"(0, 100)","('on',)","(70,)","(6700,)","('on',)","(70,)","(5400,)","(8, 0)","[('setColorTemperature>1', 5400), ('setHue>1', 8)]",2,0.003168821334838867,34,44
207,"(0, 55)","('off',)","(12,)","(2500,)","('on',)","(12,)","(4400,)","(35, 0)","[('on', None), ('setColorTemperature>1', 4400), ('setHue>1', 35)]",3,0.0059680938720703125,37,62
208,"(0, 82)","('on',)","(55,)","(4500,)","('on',)","(55,)","(4500,)","(9, 0)","[('setHue>1', 9)]",1,0.0013349056243896484,11,13
209,"(0, 26)","('on',)","(80,)","(7600,)","('on',)","(80,)","(4500,)","(0, 33)","[('setColorTemperature>1', 4500), ('setSaturation>1', 33)]",2,0.01690959930419922,134,161
210,"(0, 54)","('off',)","(7,)","(5000,)","('on',)","(7,)","(3400,)","(19, 0)","[('on', None), ('setColorTemperature>1', 3400), ('setHue>1', 19)]",3,0.0035698413848876953,21,36
211,"(48, 0)","('off',)","(19,)","(2300,)","('on',)","(79,)","(2300,)","(72, 0)","[('on', None), ('setHue>1', 72), ('setLevel>1', 79)]",3,0.01342010498046875,80,156
212,"(0, 37)","('off',)","(24,)","(3900,)","('on',)","(24,)","(3900,)","(15, 0)","[('on', None), ('setHue>1', 15)]",2,0.002268075942993164,17,20
213,"(0, 46)","('on',)","(15,)","(6000,)","('on',)","(97,)","(6000,)","(93, 0)","[('setHue>1', 93), ('setLevel>1', 97)]",2,0.016547203063964844,98,194
214,"(19, 0)","('on',)","(36,)","(4600,)","('on',)","(36,)","(2700,)","(43, 0)","[('setColorTemperature>1', 2700), ('setHue>1', 43)]",2,0.005538463592529297,44,52
215,"(0, 39)","('on',)","(97,)","(6000,)","('on',)","(91,)","(6000,)","(2, 0)","[('setHue>1', 2), ('setLevel>1', 91)]",2,0.0059659481048583984,93,97
216,"(13, 0)","('off',)","(49,)","(5100,)","('on',)","(38,)","(8300,)","(0, 83)","[('on', None), ('setColorTemperature>1', 8300), ('setSaturation>1', 83), ('setLevel>1', 38)]",4,0.02730250358581543,184,288
217,"(0, 59)","('on',)","(23,)","(4200,)","('on',)","(50,)","(4200,)","(64, 0)","[('setHue>1', 64), ('setLevel>1', 50)]",2,0.010579347610473633,66,118
218,"(73, 0)","('off',)","(10,)","(3100,)","('on',)","(58,)","(3100,)","(56, 0)","[('on', None), ('setHue>1', 56), ('setLevel>1', 58)]",3,0.010403156280517578,59,119
219,"(0, 10)","('on',)","(60,)","(3800,)","('on',)","(60,)","(5000,)","(62, 0)","[('setColorTemperature>1', 5000), ('setHue>1', 62)]",2,0.009040594100952148,64,94
220,"(96, 0)","('off',)","(10,)","(6900,)","('off',)","(47,)","(4900,)","(96, 0)","[('on', None), ('setColorTemperature>1', 4900), ('setLevel>1', 47), ('off', None)]",4,0.0051538944244384766,48,79
221,"(0, 2)","('off',)","(54,)","(4600,)","('on',)","(72,)","(4600,)","(0, 95)","[('on', None), ('setSaturation>1', 95), ('setLevel>1', 72)]",3,0.026955842971801758,196,273
222,"(33, 0)","('off',)","(0,)","(7700,)","('on',)","(0,)","(4500,)","(0, 83)","[('on', None), ('setColorTemperature>1', 4500), ('setSaturation>1', 83)]",3,0.022815465927124023,184,212
223,"(64, 0)","('off',)","(92,)","(6700,)","('on',)","(29,)","(6700,)","(0, 41)","[('on', None), ('setSaturation>1', 41), ('setLevel>1', 29)]",3,0.018380165100097656,142,176
224,"(43, 0)","('off',)","(62,)","(4100,)","('on',)","(62,)","(2900,)","(0, 81)","[('on', None), ('setColorTemperature>1', 2900), ('setSaturation>1', 81)]",3,0.021537303924560547,182,194
225,"(39, 0)","('off',)","(52,)","(5300,)","('on',)","(57,)","(6800,)","(39, 0)","[('on', None), ('setColorTemperature>1', 6800), ('setLevel>1', 57)]",3,0.006560564041137695,58,108
226,"(0, 12)","('on',)","(97,)","(8200,)","('on',)","(23,)","(8200,)","(0, 85)","[('setSaturation>1', 85), ('setLevel>1', 23)]",2,0.02264547348022461,186,213
227,"(0, 96)","('off',)","(70,)","(3100,)","('on',)","(70,)","(3500,)","(0, 93)","[('on', None), ('setColorTemperature>1', 3500), ('setSaturation>1', 93)]",3,0.02313375473022461,195,212
228,"(0, 20)","('on',)","(59,)","(5800,)","('on',)","(59,)","(7300,)","(0, 65)","[('setColorTemperature>1', 7300), ('setSaturation>1', 65)]",2,0.02199721336364746,166,221
229,"(0, 88)","('off',)","(13,)","(5400,)","('on',)","(74,)","(7000,)","(0, 68)","[('on', None), ('setColorTemperature>1', 7000), ('setSaturation>1', 68), ('setLevel>1', 74)]",4,0.02691340446472168,170,296
230,"(8, 0)","('on',)","(74,)","(6000,)","('on',)","(74,)","(6000,)","(0, 15)","[('setSaturation>1', 15)]",1,0.013344049453735352,116,120
231,"(6, 0)","('off',)","(70,)","(3400,)","('on',)","(70,)","(3400,)","(0, 91)","[('on', None), ('setSaturation>1', 91)]",2,0.022025108337402344,192,197
232,"(0, 99)","('off',)","(11,)","(5900,)","('on',)","(42,)","(6500,)","(0, 99)","[('on', None), ('setColorTemperature>1', 6500), ('setLevel>1', 42)]",3,0.005572319030761719,44,90
233,"(0, 96)","('on',)","(38,)","(8500,)","('on',)","(23,)","(5400,)","(0, 36)","[('setColorTemperature>1', 5400), ('setSaturation>1', 36), ('setLevel>1', 23)]",3,0.019127607345581055,138,196
234,"(15, 0)","('on',)","(98,)","(6700,)","('on',)","(42,)","(6000,)","(0, 80)","[('setColorTemperature>1', 6000), ('setSaturation>1', 80), ('setLevel>1', 42)]",3,0.02550649642944336,181,265
235,"(11, 0)","('on',)","(71,)","(7200,)","('on',)","(14,)","(7200,)","(11, 0)","[('setLevel>1', 14)]",1,0.0010213851928710938,16,18
236,"(0, 18)","('on',)","(33,)","(3600,)","('on',)","(86,)","(3600,)","(0, 59)","[('setSaturation>1', 59), ('setLevel>1', 86)]",2,0.023699045181274414,160,250
237,"(0, 0)","('on',)","(39,)","(8900,)","('on',)","(59,)","(8900,)","(0, 50)","[('setSaturation>1', 50), ('setLevel>1', 59)]",2,0.02084064483642578,151,214
238,"(91, 0)","('on',)","(18,)","(4800,)","('on',)","(18,)","(2500,)","(37, 0)","[('setColorTemperature>1', 2500), ('setHue>1', 37)]",2,0.004762887954711914,39,44
239,"(55, 0)","('on',)","(0,)","(4100,)","('on',)","(22,)","(4100,)","(1, 0)","[('setHue>1', 1), ('setLevel>1', 22)]",2,0.0018324851989746094,23,27
240,"(76, 0)","('on',)","(24,)","(4800,)","('on',)","(92,)","(8000,)","(0, 70)","[('setColorTemperature>1', 8000), ('setSaturation>1', 70), ('setLevel>1', 92)]",3,0.028545618057250977,171,325
241,"(0, 13)","('off',)","(18,)","(8300,)","('on',)","(18,)","(3700,)","(12, 0)","[('on', None), ('setColorTemperature>1', 3700), ('setHue>1', 12)]",3,0.0029485225677490234,17,32
242,"(0, 32)","('on',)","(82,)","(5200,)","('on',)","(82,)","(3700,)","(0, 38)","[('setColorTemperature>1', 3700), ('setSaturation>1', 38)]",2,0.016920089721679688,139,158
243,"(72, 0)","('off',)","(58,)","(2500,)","('on',)","(34,)","(5100,)","(86, 0)","[('on', None), ('setColorTemperature>1', 5100), ('setHue>1', 86), ('setLevel>1', 34)]",4,0.01410531997680664,87,154
244,"(40, 0)","('off',)","(78,)","(3200,)","('on',)","(57,)","(3200,)","(0, 12)","[('on', None), ('setSaturation>1', 12), ('setLevel>1', 57)]",3,0.016730070114135742,113,175
245,"(0, 41)","('on',)","(63,)","(6600,)","('on',)","(40,)","(6600,)","(0, 95)","[('setSaturation>1', 95), ('setLevel>1', 40)]",2,0.024834156036376953,196,240
246,"(97, 0)","('on',)","(98,)","(6500,)","('on',)","(75,)","(4400,)","(97, 0)","[('setColorTemperature>1', 4400), ('setLevel>1', 75)]",2,0.005996227264404297,77,101
247,"(0, 92)","('on',)","(99,)","(3400,)","('on',)","(99,)","(5400,)","(0, 95)","[('setColorTemperature>1', 5400), ('setSaturation>1', 95)]",2,0.02431774139404297,196,232
248,"(0, 10)","('off',)","(58,)","(2600,)","('on',)","(27,)","(3800,)","(0, 97)","[('on', None), ('setColorTemperature>1', 3800), ('setSaturation>1', 97), ('setLevel>1', 27)]",4,0.025547027587890625,198,246
249,"(37, 0)","('off',)","(7,)","(8300,)","('on',)","(72,)","(8300,)","(0, 42)","[('on', None), ('setSaturation>1', 42), ('setLevel>1', 72)]",3,0.020865440368652344,143,220
250,"(28, 0)","('on',)","(60,)","(5600,)","('on',)","(17,)","(5600,)","(74, 0)","[('setHue>1', 74), ('setLevel>1', 17)]",2,0.009731531143188477,75,95
251,"(56, 0)","('off',)","(57,)","(4900,)","('on',)","(26,)","(2700,)","(56, 0)","[('on', None), ('setColorTemperature>1', 2700), ('setLevel>1', 26)]",3,0.0024166107177734375,28,36
252,"(64, 0)","('off',)","(11,)","(3700,)","('on',)","(93,)","(6100,)","(12, 0)","[('on', None), ('setColorTemperature>1', 6100), ('setHue>1', 12), ('setLevel>1', 93)]",4,0.009816408157348633,94,149
253,"(94, 0)","('off',)","(59,)","(4100,)","('on',)","(59,)","(6200,)","(94, 0)","[('on', None), ('setColorTemperature>1', 6200)]",2,0.002784252166748047,41,45
254,"(0, 96)","('on',)","(49,)","(3000,)","('on',)","(49,)","(3000,)","(0, 37)","[('setSaturation>1', 37)]",1,0.015917301177978516,139,142
255,"(16, 0)","('on',)","(9,)","(4400,)","('on',)","(9,)","(2400,)","(84, 0)","[('setColorTemperature>1', 2400), ('setHue>1', 84)]",2,0.009968996047973633,85,90
256,"(0, 12)","('on',)","(25,)","(6000,)","('on',)","(72,)","(8100,)","(0, 77)","[('setColorTemperature>1', 8100), ('setSaturation>1', 77), ('setLevel>1', 72)]",3,0.028066158294677734,178,313
257,"(0, 48)","('off',)","(15,)","(7100,)","('on',)","(16,)","(5400,)","(0, 61)","[('on', None), ('setColorTemperature>1', 5400), ('setSaturation>1', 61), ('setLevel>1', 16)]",4,0.021742820739746094,162,215
258,"(87, 0)","('off',)","(36,)","(2900,)","('on',)","(97,)","(2900,)","(15, 0)","[('on', None), ('setHue>1', 15), ('setLevel>1', 97)]",3,0.008050680160522461,98,117
259,"(0, 48)","('on',)","(59,)","(7200,)","('on',)","(40,)","(7200,)","(0, 16)","[('setSaturation>1', 16), ('setLevel>1', 40)]",2,0.015903949737548828,118,161
260,"(84, 0)","('off',)","(13,)","(2800,)","('on',)","(92,)","(2800,)","(56, 0)","[('on', None), ('setHue>1', 56), ('setLevel>1', 92)]",3,0.012418508529663086,93,153
261,"(84, 0)","('off',)","(15,)","(6500,)","('on',)","(15,)","(6500,)","(33, 0)","[('on', None), ('setHue>1', 33)]",2,0.004290580749511719,35,38
262,"(0, 21)","('off',)","(20,)","(4900,)","('on',)","(62,)","(4900,)","(0, 3)","[('on', None), ('setSaturation>1', 3), ('setLevel>1', 62)]",3,0.016043901443481445,105,171
263,"(0, 12)","('off',)","(39,)","(4200,)","('on',)","(39,)","(3600,)","(0, 4)","[('on', None), ('setColorTemperature>1', 3600), ('setSaturation>1', 4)]",3,0.01329493522644043,106,124
264,"(0, 99)","('on',)","(54,)","(5600,)","('on',)","(64,)","(5600,)","(89, 0)","[('setHue>1', 89), ('setLevel>1', 64)]",2,0.014174938201904297,91,157
265,"(0, 7)","('on',)","(54,)","(8200,)","('on',)","(54,)","(7000,)","(0, 19)","[('setColorTemperature>1', 7000), ('setSaturation>1', 19)]",2,0.016635417938232422,120,172
266,"(0, 9)","('on',)","(20,)","(6800,)","('on',)","(73,)","(6800,)","(55, 0)","[('setHue>1', 55), ('setLevel>1', 73)]",2,0.010843753814697266,74,132
267,"(31, 0)","('on',)","(17,)","(4100,)","('on',)","(17,)","(4800,)","(0, 75)","[('setColorTemperature>1', 4800), ('setSaturation>1', 75)]",2,0.021574735641479492,176,206
268,"(52, 0)","('off',)","(46,)","(5400,)","('on',)","(46,)","(7400,)","(0, 31)","[('on', None), ('setColorTemperature>1', 7400), ('setSaturation>1', 31)]",3,0.018593788146972656,132,189
269,"(0, 63)","('off',)","(38,)","(4700,)","('on',)","(98,)","(4700,)","(0, 36)","[('on', None), ('setSaturation>1', 36), ('setLevel>1', 98)]",3,0.02179884910583496,138,240
270,"(2, 0)","('on',)","(9,)","(3800,)","('on',)","(50,)","(8500,)","(0, 11)","[('setColorTemperature>1', 8500), ('setSaturation>1', 11), ('setLevel>1', 50)]",3,0.019628286361694336,112,229
271,"(55, 0)","('on',)","(77,)","(6100,)","('on',)","(87,)","(6100,)","(51, 0)","[('setHue>1', 51), ('setLevel>1', 87)]",2,0.011240243911743164,88,142
272,"(0, 50)","('off',)","(92,)","(2200,)","('on',)","(92,)","(2200,)","(7, 0)","[('on', None), ('setHue>1', 7)]",2,0.0013878345489501953,9,12
273,"(56, 0)","('off',)","(70,)","(6200,)","('on',)","(43,)","(5400,)","(72, 0)","[('on', None), ('setColorTemperature>1', 5400), ('setHue>1', 72), ('setLevel>1', 43)]",4,0.013271570205688477,73,152
274,"(0, 17)","('off',)","(98,)","(5100,)","('on',)","(69,)","(5100,)","(0, 27)","[('on', None), ('setSaturation>1', 27), ('setLevel>1', 69)]",3,0.019155263900756836,128,202
275,"(0, 29)","('on',)","(8,)","(4400,)","('on',)","(77,)","(4400,)","(0, 20)","[('setSaturation>1', 20), ('setLevel>1', 77)]",2,0.01851963996887207,122,202
276,"(0, 91)","('on',)","(1,)","(2500,)","('on',)","(14,)","(2500,)","(60, 0)","[('setHue>1', 60), ('setLevel>1', 14)]",2,0.007983922958374023,62,78
277,"(0, 18)","('off',)","(88,)","(3000,)","('on',)","(88,)","(5900,)","(100, 0)","[('on', None), ('setColorTemperature>1', 5900), ('setHue>1', 100)]",3,0.014061927795410156,102,142
278,"(55, 0)","('off',)","(5,)","(8800,)","('on',)","(8,)","(8800,)","(0, 26)","[('on', None), ('setSaturation>1', 26), ('setLevel>1', 8)]",3,0.015413045883178711,127,140
279,"(20, 0)","('off',)","(40,)","(7900,)","('on',)","(40,)","(7900,)","(0, 49)","[('on', None), ('setSaturation>1', 49)]",2,0.01735997200012207,150,155
280,"(32, 0)","('on',)","(2,)","(3400,)","('on',)","(56,)","(3400,)","(0, 5)","[('setSaturation>1', 5), ('setLevel>1', 56)]",2,0.015628814697265625,106,166
281,"(39, 0)","('off',)","(81,)","(2400,)","('on',)","(22,)","(2400,)","(0, 10)","[('on', None), ('setSaturation>1', 10), ('setLevel>1', 22)]",3,0.014594793319702148,111,138
282,"(72, 0)","('off',)","(92,)","(8500,)","('on',)","(100,)","(8300,)","(0, 38)","[('on', None), ('setColorTemperature>1', 8300), ('setSaturation>1', 38), ('setLevel>1', 100)]",4,0.025839567184448242,139,305
283,"(0, 3)","('on',)","(46,)","(5500,)","('on',)","(46,)","(5500,)","(23, 0)","[('setHue>1', 23)]",1,0.0028922557830810547,25,27
284,"(0, 60)","('off',)","(51,)","(5600,)","('on',)","(100,)","(4300,)","(0, 55)","[('on', None), ('setColorTemperature>1', 4300), ('setSaturation>1', 55), ('setLevel>1', 100)]",4,0.025267362594604492,157,282
285,"(30, 0)","('off',)","(67,)","(4400,)","('on',)","(4,)","(4000,)","(94, 0)","[('on', None), ('setColorTemperature>1', 4000), ('setHue>1', 94), ('setLevel>1', 4)]",4,0.012608766555786133,95,121
286,"(0, 78)","('off',)","(59,)","(2600,)","('on',)","(13,)","(2600,)","(0, 47)","[('on', None), ('setSaturation>1', 47), ('setLevel>1', 13)]",3,0.01800823211669922,149,166
287,"(0, 45)","('off',)","(17,)","(5800,)","('on',)","(83,)","(5800,)","(0, 45)","[('on', None), ('setLevel>1', 83)]",2,0.0053026676177978516,84,88
288,"(0, 35)","('on',)","(42,)","(3100,)","('on',)","(42,)","(7800,)","(14, 0)","[('setColorTemperature>1', 7800), ('setHue>1', 14)]",2,0.005266904830932617,57,74
289,"(0, 86)","('off',)","(59,)","(7700,)","('on',)","(63,)","(7700,)","(57, 0)","[('on', None), ('setHue>1', 57), ('setLevel>1', 63)]",3,0.010799407958984375,64,125
290,"(0, 59)","('on',)","(95,)","(6800,)","('on',)","(95,)","(3600,)","(90, 0)","[('setColorTemperature>1', 3600), ('setHue>1', 90)]",2,0.011313676834106445,92,108
291,"(30, 0)","('on',)","(86,)","(2700,)","('on',)","(86,)","(5600,)","(16, 0)","[('setColorTemperature>1', 5600), ('setHue>1', 16)]",2,0.0041980743408203125,35,54
292,"(0, 25)","('on',)","(36,)","(3700,)","('on',)","(2,)","(4500,)","(8, 0)","[('setColorTemperature>1', 4500), ('setHue>1', 8), ('setLevel>1', 2)]",3,0.0028839111328125,24,37
